Name	Start Date	Location	External URL
IX International Conference on Computational Linguistics and Intelligent Systems	5/15/2025	KHARKIV, UKRAINE	https://colins.in.ua/
2nd International Conference on Languages, Literature, humanities, and social sciences.	5/15/2025	Rabat, Morocco	https://flshr-um5.ac.ma/IC2LH2S2025
XVII Congreso Mexicano de Inteligencia Artificial	5/12/2025	Mexico City, Mexico	https://smia.mx/comia/2025/
XL South Symposium on Microelectronics	5/13/2025	Curitiba, Brazil	https://emicrosim2025.ufpr.br/chamada-para-trabalhos/
Logica 2025	5/12/2025	Hejnice, Czech Republic	https://logika.flu.cas.cz/logica
Graph Signal Processing Workshop 2025	5/14/2025	Montreal, Canada	https://gsp2025.github.io/
Computational Linguistics Workshop at CoLInS 2025	5/15/2025	KHARKIV, UKRAINE	https://colins.in.ua/workshops/computational-linguistics-workshop/
Intelligent Systems Workshop at CoLInS 2025	5/15/2025	KHARKIV, UKRAINE	https://colins.in.ua/workshops/intelligent-systems-workshop/
3rd IEEE International Conference on Computer, Electronics, Electrical Engineering & their Applications	5/15/2025	Srinagar Garhwal, India	https://nituk.ac.in/ic2e32025/
International Conference on Innovations and Sustainability in Civil Engineering: Shaping Tomorrow’s Infrastructure	5/14/2025	Patna, Bihar, India	https://iscesti2025.vercel.app/
International Conference on Information Management 2025	5/15/2025	New Taipei City, Taiwan	https://icim2025.gm.ntpu.edu.tw/
The International Symposium on Product Compliance Engineering 2025	5/13/2025	San Francisco, USA	https://2025.psessymposium.org/
Cochrane Africa Indaba 2025	5/14/2025	Nairobi, Kenya	https://africa.cochrane.org/cochrane-africa-indaba-2025-0
International Conference on Advanced Computational Science and Technology	5/14/2025	Mohali, India	https://icacst.cgc.ac.in/
International Conference on Science, Technology and Innovation II	5/14/2025	Tegucigalpa, Honduras	https://www.unitec.edu/conicieti/
Grad Symposium 2025	5/15/2025	Istanbul, Turkiye	https://fbe.yildiz.edu.tr/page/18/Grad-Symposium/501
2025 RESNA Conference	5/13/2025	Chicago, United States	https://www.resna.org/Events/RESNA-Conference
Sustainable Computing and Green Technologies	5/14/2025	Larache, Morocco	https://scgt.medi-asd.org/
ADAPT Annual Scientific Conference 2025	5/15/2025	Dublin, Ireland	https://www.adaptcentre.ie/news-and-events/adapt-annual-scientific-conference-2025/
International Cancer Research Symposium 2025	5/13/2025	Sarawak, Malaysia	https://www.nottingham.edu.my/Conferences/icrs2025/index.aspx
S3 Conference 2025	2/19/2025	Singapore, Singapore	https://www.singhealthdukenus.com.sg/s3-2025/Pages/Call-for-Submissions.aspx
International Conference on Engineering, Technology & Management	5/13/2025	Longisland, New york, USA	https://amity.edu/ICETM-2025/Default.asp
2025 IEEE Energy Conversion Congress & Exposition Asia (ECCE-Asia)	5/11/2025	Bengaluru, India	https://ecceasia2025.org/
Dicle University 3rd International Symposium on Graduate Researches in Science	5/12/2025	Diyarbakır, Türkiye	http://dufeblas.dicle.edu.tr
International Conference on Quality Teacher Education-NACTE	5/13/2025	Islamabad, Pakistan	https://nacte.aiou.edu.pk/
ASCE International Conference on Computing in Civil Engineering 2025	5/11/2025	New Orleans, LA, USA	https://www.lsu.edu/eng/cm/i3ce2025/
International Conference On Advanced Technologies, Computer, Engineering And Science	5/12/2025	Karabük, Türkiye	https://icatces.org/
The Road to 2030: Accelerating Progress on the Sustainable Development Goals	5/12/2025	Kyrenia, Cyprus	https://www.gau.edu.tr/en/faculty-of-business-economics/rise-conferences.html
The 3rd International Conference on Energy Systems	5/12/2025	ISTANBUL, TURKIYE	https://ices2025conference.com/
CORTICO 2025	5/12/2025	Lyon, France	https://www.cortico.fr/journees-cortico-2025/
Sensor Interfaces Meeting 2025	5/12/2025	Veldhoven, The Netherlands	https://2025.ieee-sim.org/
The First International Conference on Green Engineering.	5/12/2025	Bodj Bou Arreridj, Algeria	https://icge25.univ-bba.dz/
The 2nd IEEE International Conference on Machine Intelligence and Smart Innovation	5/10/2025	Alexandria, Egypt	https://icmisi2025.aast.edu/
International Conference on AI and Robotics	5/9/2025	Astana, Republic of Kazakhstan	https://scrs.in/conference/air2025
7th International Conference on Energy, Power and Environment	5/9/2025	Sohra, India	https://nitm.ac.in/icepe2025/
Innovation and Challenges in Engineering for a Sustainable Future	5/9/2025	Jaipur, India	https://sites.google.com/poornima.edu.in/icesf-2025/home
12th International Conference on Microelectronics Circuits and Systems.	5/10/2025	Jalpaiguri West Bengal, India	http://actsoft.org/micro2025
The 2nd International Early-Career Researcher Conference in Hospitality and Tourism	5/8/2025	Macau, China	https://www.iecrconference.net/
The 2025 Annual Conference of the Chinese Language Teachers Association	5/9/2025	New York, USA	https://www.clta-us.org/clta-annual-conference/
2025 5th International Conference on Robotics and Control Engineering	5/7/2025	Linköping, Sweden	https://robce.org/
XIV International Conference on Research, Practice, and Contexts in Education	5/9/2025	Leiria, Portugal	https://sites.ipleiria.pt/ipce2025/en/about-ipce-eng/
25th Philippine Computing Science Congress at University of Cordilleras, Baguio	5/8/2025	Baguio City, Philippines	https://pcsc.uc-bcf.edu.ph/home
Dynamical System Modeling and Stability Investigation 2025	5/8/2025	Kyiv, Ukraine	https://dsmsi.nicepage.io
21st International Young Scientist Conference "Developments in Optics and Communications"	5/8/2025	Riga, Latvia	http://www.docriga.lv
15th International Conference Biosystems Engineering 2025	5/7/2025	Tartu, Estonia	https://bse.emu.ee/
The ASTU's 5th International Research Symposium on "Stepping Towards Sustainability through Circular Economy: ‘Waste into Resource’"	5/9/2025	Adama, Ethiopia	http://symposium.astu.edu.et/
6TH INTERNATIONAL INTERDISCIPLINARY CHAOS SYMPOSIUM ON CHAOS AND COMPLEX SYSTEMS	1/11/2025	ISTANBUL, TURKEY	https://chaos-symposium.org/
2025 Smart Technologies, Communication & Robotics (STCR)	5/9/2025	Sathyamangalam, India	https://stcr.bitsathy.ac.in/
International Conference on Recent Advancement in Electrical,Computer and Communication Technologies (IECCT 2025)	5/9/2025	Bangalore, India	https://iecct.mvjce.edu.in/
5th International Conference Intelligent Systems and Machine Learning	5/9/2025	Shillong, INDIA	https://sites.nitm.ac.in/icisml2025/
INTERNATIONAL CONFERENCE: RECENT INNOVATIONS IN ENGINEERING SCIENCE AND TECHNOLOGY	5/9/2025	BANGALORE, INDIA	http://www.icriet.ksit.edu.in
2nd INTERNATIONAL CONFERENCE ON NEW FRONTIERS IN COMMUNICATION, AUTOMATION, MANAGEMENT AND SECURITY 2025	5/9/2025	Bangalore, India	https://iccams-presidencyuniversity.netlify.app/
The 42nd Workshop on Combinatorial Mathematics and Computation Theory	5/8/2025	Taipei, Taiwan	https://cmct-2025.github.io/
Symposium on Intelligent Data Analysis 2025	5/7/2025	Konstanz, Germany	http://ida2025.org
Ibero-American Conference on Human-Computer Interaction 2025	5/7/2025	Zacatecas, México	https://11jihc.uaz.edu.mx
International Conference on Printing, Design and Graphic Communication Blaž Baromić	5/8/2025	Zagreb, Croatia	https://pdc-conference.grf.unizg.hr/
11th International Research Congress Tijuana	5/8/2025	Tijuana, Mexico	http://ci2t.tij.uabc.mx/
2025 2nd International Workshop of Young Scientists on Artificial Intelligence for Sustainable Development	5/8/2025	Ternopil, Ukraine	https://aisd.wunu.edu.ua/
Austrian Robotics Workshop 2025	5/8/2025	Puch bei Hallein, Austria	https://www.fh-salzburg.ac.at/en/studium/it/events-itdept/austrian-robotics-workshop
INTERNATIONAL CONFERENCE ON ADVANCES IN MATHEMATICS AND ITS APPLICATIONS	5/8/2025	Chennai, India	http://icama.in
First International Conference on Computer Vision, Communication System and Computational Intelligence	5/8/2025	Tirunelveli, India	https://i2cvcnce.com/
Third Annual Kean University End-of-Year Faculty Conference	5/9/2025	Union, WKU, USA, China	https://www.kean.edu/third-annual-kean-university-end-year-faculty-conference
The sixth international conference on Digital Age & Technological Advances for Sustainable Development	5/7/2025	Tangier, Morocco	https://data.medi-asd.org/
Bristol Applied Economics Meetings 2025	5/6/2025	Bristol, United Kingdom	https://www.baem.info/
Spring Seminar 2025 · Politics of Curatorship	5/7/2025	Porto, Portugal	https://artes.porto.ucp.pt/pt-pt/art-center/conferencias/spring-seminar-2025
International Scientific Conference on Business and Economics	5/8/2025	Tetovo, North Macedonia	https://conf.seeu.edu.mk/iscbe2025
8th ISCBE - International Scientific Conference on Business and Economics	5/8/2025	Tetovo, North Macedonia	https://conf.seeu.edu.mk/iscbe2025/
International Conference on Computer Applications & Quantitative Methods in Archaeology 2025: "Digital Horizons"	5/5/2025	Athens, Greece	https://2025.caaconference.org
The 43rd Conference of Industrial Engineering Network 2025	9/10/2024	Songkhla, Hat Yai	https://www.eng.psu.ac.th/ienetwork2025
2025 IEEE International conference on Research Methodologies in Knowledge management, Artificial intelligence and Telecommunication engineering.	5/7/2025	Chennai, India	https://rmkec.ac.in/rmkmate/index.html
AN INTERNATIONAL CONFERENCE ON English Language, English Literature, Linguistics (ICELLL 2.0)	5/7/2025	SALEM, INDIA	https://www.sonatech.ac.in/icelll-25/#home
The 3rd International Conference on Electronics, Energy and Measurement	5/6/2025	Algiers, Algeria	https://kharroubihakim.xyz/ic2em/solartec-1.0.0/index.php
CHI MNL Transforming HCI Research in the Philippines Workshop 2025	5/7/2025	Baguio, Benguet, Philippines	https://sigchimnl.org/chirp/chirp2025/
Ionian University Student Conference in Informatics 2025 (Rectified)	5/6/2025	Corfu, Greece	https://iusci.di.ionio.gr/
Symposium on Smart, Sustainable, and Secure Internet of Things	5/6/2025	Kuwait City, Kuwait	https://www.kcst.edu.kw/S4IoT/
The 1st National Conference on Renewable Energies and Advanced Electrical Engineering	5/6/2025	M'Sila, Algeria	https://media.univ-msila.dz/NC-REAEE25/#home
International Conference on Advancements in Computing Technology and Applications	5/6/2025	Nagpur, India	https://ghrcemn.raisoni.net/ICACTA-25
The 4th Conference on Electrical Engineering CEE'2025	5/6/2025	Bordj El Bahri, Algiers, Algeria	http://www.emp.mdn.dz/events/cee/index.html
1st International Conference on Newfangled Trends in Sustainable Technologies	5/6/2025	Mosul, Iraq	https://ntst.uomosul.edu.iq
Workshop on Unmasking (Truly) Deepfakes: Not only Video Deepfakes	5/5/2025	Santa Clara, USA	https://sites.google.com/iiserb.ac.in/cai-udf/home
1st International Conference on Smart Technologies and Intelligent Computing	5/5/2025	Panipat, India	https://incstic-gu.com/
International Conference on Intelligent Systems and Digital Transformation	5/5/2025	Chennai, India	https://icisd-25.vercel.app/
The 28th International Conference on Artificial Intelligence and Statistics	5/3/2025	Mai Khao, Thailand	https://aistats.org/aistats2025
International Conference on Networked Computing and Data Analytics	5/4/2025	Jaipur, India	https://icncda.poornima.org
International Scientific Symposium "Intelligent Solutions"	5/1/2025	Kyiv-Uzhhorod, Ukraine	http://www.intsol.knu.ua
1st National Conference on Applied Mathematics and Artifical Intelligence 2025	5/4/2025	Skikda, Algeria	https://sites.google.com/enset-skikda.dz/ncamai2025
Illegal Immigration Conference and its Implications for Libyan National Security	2/2/2025	Sebha, Libya	https://sebhau.edu.ly/IIIc/
International Conference on Sustainable Practices in Energy, Material, and Waste Management 2025	4/4/2025	Kottayam, India	https://mangalam-icsmee.in/
2nd International Conference on Advanced Network Technologies and Computational Intelligence	5/2/2025	Rajpura (Punjab), India	https://ca.chitkara.edu.in/icantci2025/
Workshop MMAS'25:Mathematical Modeling, Analysis and Simulation of Real-World Problems	5/2/2025	Zonguldak , Turkey	https://mmas.beun.edu.tr/
The 2nd Workshop on Advances in Robust and Reliable Machine Learning	5/3/2025	Alexandria, Virginia, USA	https://sites.google.com/view/arrml-25/home
The 6th Conference on Managing Tourism Across Continents – Tourism for a Better World	4/30/2025	Istanbul, Turkey	https://mtcon.org/call-for-papers/
Tunisian Congress Of Mechanics	10/20/2024	Mahdia, Tunisia	http://www.cotume.tn
10th International Congress of Teaching Turkish as a Foreign Language*	5/2/2025	Çanakkale, Türkiye	https://icotfl2025.org/
"PICET2025-Future Trends in Computing Systems and Innovations in Sustainable Engineering"	5/2/2025	VADODARA, INDIA	http://www.picet.in
2025 International Conference on Intelligent and Cloud Computing	5/2/2025	Bhubaneswar, India	http://icicc.org.in/
International Conference on Recent Advancements in Artificial Intelligence, Computational Intelligence, and Inclusive Technologies | ICRAIC2IT - 2025	5/2/2025	VIJAYAWADA, INDIA	https://nriit.edu.in/icraic2it
3rd International Conference on Artificial Intelligence, Machine Learning and Cybersecurity	5/1/2025	DELHI, INDIA	https://icamc-2025.vercel.app/
Second International Conference on Electronics, Computing, Communication & Control Technology- 2025	10/15/2024	Bangalore, India	https://sites.google.com/cmrit.ac.in/iceccc2025/home
AI for Time Series Analysis: Theory, Algorithms, and Applications (SDM 2025))	5/1/2025	Alexandria, VA, USA	https://ai4ts.github.io/sdm2025
2024 USS Massachusetts Commissioning Essay Contest	11/15/2024	Boston, MA, United States	https://www.ussmassachusetts.org/essay
GenAICHI 2025: Generative AI and HCI workshop at CHI 2025	4/26/2025	Yokohama, Japan	https://generativeaiandhci.github.io/
Second International Conference on Sustainable Development Techniques	4/30/2025	Mosul, Iraq	https://ntu.edu.iq/icsdt2025/
7th MEC Student Research Conference	5/1/2025	Muscat, Oman	https://mec.edu.om/web2025/index.html
International Conference on Sustainable Development in Engineering and Technology 2025 (ICSDET 2025)	4/30/2025	AL MUSSANAH, SULTANATE OF OMAN	https://events.act.edu.om/engg/
VI. National Occupational Health and Safety Student Congress	4/29/2025	Gümüşhane, Türkiye	https://isgogrencikongresi2025.gumushane.edu.tr/tr/
14th International Conference on Climate Informatics	4/28/2025	Rio de Janeiro, Brazil	https://2025.climateinformatics.com.br/
International TVET Academic & Research Symposium 2025	4/29/2025	Johor, Malaysia	http://www.itars2025.com
INTERNATIONAL CONFERENCE ON EARLY CHILDHOOD DEVELOPMENT	4/28/2025	Islamabad, Pakistan	https://icecd.aiou.edu.pk/
3rd International Multidisciplinary Conference on Emerging Trends in Engineering Technology	4/28/2025	Khairpur Mirs, Pakistan	http://imceet.bbsutsd.edu.pk
The Ezidis: Religion, Heritage, History, and Geography	4/29/2025	Duhok, Iraq	https://erhhg.uod.ac/
Annual Security Conference 2025	4/29/2025	Las Vegas, USA	http://security-conference.org/
